sst,sst_100
NA,NA
27.296823017299175,15.637043371796608
26.93060090392828,14.440229505300522
26.686696976423264,12.754875339567661
29.357188627123833,25.968169189989567
29.209967337548733,26.256752215325832
29.333017967641354,27.009704880416393
29.015869617462158,25.779198579490185
28.972655408084393,25.85903500020504
29.664815202355385,26.453047268092632
29.177007347345352,26.48893703520298
28.862056329846382,24.155369728803635
29.44215215742588,21.39332254976034
29.04516738653183,20.68871120363474
28.74193547666073,17.980132453143597
28.895748764276505,17.832178719341755
28.25998717546463,21.552995391190052
28.56688130646944,22.7175817117095
28.588122189044952,20.5180516988039
28.098849445581436,20.40305795520544
27.6828211247921,17.46595660597086
26.761406287550926,13.868923008441925
25.831202119588852,13.657246626913548
26.013580732047558,13.075685910880566
29.264900654554367,26.12491225451231
29.305185087025166,26.09268470853567
29.007812730968,26.4647663757205
29.239997550845146,26.79216894507408
29.61354410648346,27.12250129133463
30.33793144673109,26.30948819965124
29.113284699618816,25.2291329652071
29.062746047973633,23.56868190318346
29.381359286606312,20.395733512938023
29.1550340205431,20.233863338828087
28.643055506050587,17.65492721647024
28.796868793666363,18.667165137827396
27.98971525579691,21.533219397068024
28.120090328156948,23.50715658813715
28.73827325552702,21
28.084933005273342,20.898922696709633
27.69087801128626,17.720847196877003
26.559984125196934,13.496841341257095
25.770409248769283,12.060518212616444
25.14270454645157,11.909634701907635
29.018066950142384,25.24890895932913
29.21655933558941,25.448866233229637
29.076662488281727,26.470625929534435
29.338145077228546,27.01263465732336
29.648701429367065,26.95037689805031
29.456068597733974,24.913449503481388
29.059816271066666,24.679799795150757
29.275887317955494,23.348948635160923
29.43409527093172,20.003143407404423
29.199713118374348,19.217963196337223
28.724356815218925,18.352946564555168
28.46433911472559,18.393230997025967
28.20285652577877,20.846186712384224
27.783165983855724,22.491988889873028
28.27243872731924,21.435804314911366
28.241676069796085,20.32541886717081
27.706991784274578,17.563371688127518
26.63249610364437,13.29395429044962
26.27652820944786,12.41062655299902
25.161748096346855,12.217993721365929
29.1550340205431,25.26648762077093
29.222418889403343,26.03115939348936
29.39307839423418,26.84124270826578
29.4670552611351,27.562700271606445
29.112552255392075,26.66911831498146
29.015137173235416,25.75209814310074
29.218756668269634,24.446150086820126
29.428968161344528,23.011291846632957
29.423108607530594,20.058076724410057
29.272957541048527,19.504348888993263
28.805658124387264,18.423993654549122
28.380108028650284,19.215033419430256
28.434308901429176,22.511032439768314
28.229224517941475,21.56910916417837
28.03073213249445,20.205298013985157
28.050508126616478,20.089571826159954
27.756065547466278,18.46354564279318
27.08221685886383,12.664784699678421
26.47648548334837,12.057588435709476
25.15515609830618,11.994598232209682
29.296395756304264,25.754295475780964
29.361583292484283,26.645680099725723
29.203375339508057,27.50776695460081
28.915524758398533,27.550981163978577
28.99169895797968,26.995055995881557
29.054689161479473,25.831202119588852
29.3110446408391,23.84701070934534
29.3601184040308,21.991729483008385
29.403332613408566,21.26514481008053
29.214362002909184,20.28000732511282
28.916257202625275,18.404950104653835
28.486312441527843,19.844935454428196
28.405011132359505,22.614307075738907
28.045381017029285,20.45213171839714
28.167699202895164,18.95501571893692
27.873989067971706,18.665700249373913
27.735557109117508,19.299264505505562
27.17230749875307,14.318643763661385
26.36222418397665,11.62105167657137
25.38074892014265,11.551469475030899
29.149906910955906,25.59315774589777
29.146244689822197,26.467696152627468
29.010742507874966,27.211859486997128
28.561021752655506,26.920346684753895
28.980712294578552,26.765068508684635
29.092776261270046,25.90444654226303
28.61229284852743,23.701254308223724
29.336680188775063,21.64235358685255
29.35206151753664,20.74291207641363
29.124271363019943,20.29685354232788
29.083254486322403,18.097323529422283
28.645985282957554,19.86690878123045
28.287087611854076,22.418012022972107
27.739219330251217,22.142612993717194
27.827845081686974,18.495773188769817
27.889370396733284,18.175695061683655
27.635944694280624,19.47065645456314
26.9957884401083,14.462935276329517
26.032624281942844,11.195501580834389
25.784325689077377,11.57197791337967
28.866450995206833,25.2291329652071
28.94262519478798,26.973815113306046
28.769768357276917,27.035340428352356
28.76757102459669,26.65666676312685
28.82396923005581,26.432538829743862
28.870113216340542,25.631977289915085
28.716299928724766,23.455885492265224
29.226081110537052,21.826929531991482
29.111819811165333,20.217749565839767
28.872310549020767,20.011200293898582
29.023926503956318,18.409344770014286
28.725089259445667,19.803918577730656
28.155980095267296,22.196081422269344
27.7809686511755,21.950712606310844
27.64986113458872,20.596423231065273
27.947965934872627,18.39835810661316
27.63447980582714,18.675222024321556
27.170110166072845,12.553453177213669
26.385662399232388,12.031952887773514
26.184240236878395,11.387401968240738
28.46067689359188,25.497207552194595
28.70604570955038,27.206732377409935
28.85326699912548,26.773857839405537
28.93456830829382,27.45429852604866
28.888424322009087,26.915219575166702
28.675283052027225,25.782128356397152
29.174810014665127,23.849208042025566
29.040040276944637,21.61818292737007
28.80419323593378,20.602282784879208
28.676015496253967,18.91766106337309
28.678212828934193,18.74626911431551
28.41966001689434,19.942350536584854
27.636677138507366,21.63429670035839
27.381786547601223,22.171178318560123
27.652790911495686,20.951658681035042
28.01388591527939,18.93084505945444
27.89522995054722,18.102450639009476
27.490188293159008,14.490035712718964
27.075624860823154,12.86034730821848
26.074373602867126,12.385723449289799
28.177220977842808,25.256965845823288
28.216040521860123,25.475966669619083
28.7800225764513,26.604663223028183
28.57420574873686,27.006042659282684
28.73387859016657,27.13129062205553
29.27368998527527,26.384197510778904
29.23267310857773,24.60802026093006
29.210699781775475,21.583025604486465
28.618152402341366,19.737998597323895
28.58299507945776,18.396160773932934
28.44822534173727,18.883968628942966
28.103244110941887,20.159886471927166
27.778771318495274,21.843775749206543
27.534867390990257,23.0208136215806
28.028534799814224,20.91357158124447
27.70332956314087,19.755577258765697
27.77364420890808,18.596850492060184
27.64986113458872,17.030152291059494
27.052186645567417,13.143803223967552
25.78505813330412,11.197698913514614
28.465804003179073,25.051149018108845
28.596911519765854,25.397595137357712
28.84008300304413,26.64787743240595
28.196264527738094,26.650807209312916
28.78807946294546,26.667653426527977
28.83642078191042,26.365153960883617
28.97119051963091,24.586046934127808
28.891354098916054,21.775658436119556
28.67235327512026,19.967986084520817
28.643055506050587,18.878841519355774
28.47312844544649,18.56608783453703
28.103244110941887,20.236060671508312
28.205786302685738,21.61305581778288
27.91207616776228,22.53373821079731
27.994842365384102,21.46290475130081
27.59785759449005,20.73778496682644
27.55610827356577,19.970915861427784
27.61323892325163,18.081942200660706
26.841975152492523,12.861812196671963
25.393932916224003,11.803430289030075
28.532456427812576,25.620990626513958
28.829828783869743,26.14468824863434
28.380108028650284,26.915219575166702
28.285622723400593,26.466963708400726
28.541245758533478,26.821466714143753
28.489974662661552,26.293374426662922
28.790276795625687,24.31284523755312
28.968260742723942,21.7939695417881
28.818842120468616,19.890346996486187
28.667958609759808,19.00408948212862
28.609363071620464,19.24872585386038
28.331766709685326,19.78487502783537
28.33323159813881,21.156010620296
28.148655652999878,22.03128147125244
27.742881551384926,21.37647633254528
27.61323892325163,20.470442824065685
27.46235541254282,20.745109409093857
27.567094936966896,17.886379592120647
26.757011622190475,13.450697354972363
25.835596784949303,11.350779756903648
28.49290443956852,25.882473215460777
28.621082179248333,26.418622389435768
28.55809197574854,27.459425635635853
28.512680433690548,27.12250129133463
28.604968406260014,26.904232911765575
28.416730239987373,25.70302437990904
28.78295235335827,23.819177828729153
28.84081544727087,21.602801598608494
28.88183232396841,20.589831233024597
28.63573106378317,19.962858974933624
28.569078639149666,19.529984436929226
28.41087068617344,19.700643941760063
28.393292024731636,20.507065035402775
27.975798815488815,21.58082827180624
27.534134946763515,20.707754753530025
27.419873647391796,19.82149723917246
27.485061183571815,20.782464064657688
27.119571514427662,17.514297924935818
26.666188538074493,14.654835663735867
26.28897976130247,12.458967871963978
28.361064478754997,26.273598432540894
28.48484755307436,26.891781359910965
28.392559580504894,27.001647993922234
28.379375584423542,26.617114774882793
28.38230536133051,26.32193975150585
28.59471418708563,25.755760364234447
28.643055506050587,24.528916284441948
28.81591234356165,21.73976866900921
28.728751480579376,20.679189428687096
28.610827960073948,19.559282205998898
28.396221801638603,19.904995881021023
28.380108028650284,20.397930845618248
28.413800463080406,20.48435926437378
27.956022821366787,21.76540421694517
27.45063630491495,20.75096896290779
27.293893240392208,20.32981353253126
27.281441688537598,20.32102420181036
27.209662154316902,16.89831233024597
26.83318582177162,14.940488912165165
26.391521953046322,13.88357189297676
28.166966758668423,25.737449258565903
28.404278688132763,26.700613416731358
28.336893819272518,26.184240236878395
28.2314218506217,25.836329229176044
28.213110744953156,26.115390479564667
28.43577378988266,26.01504562050104
28.59178441017866,25.17200231552124
28.84521011263132,20.95898312330246
28.75878169387579,20.090304270386696
28.667958609759808,18.881038852036
28.391827136278152,19.173284098505974
28.334696486592293,20.548081912100315
28.434308901429176,21.56031983345747
27.955290377140045,21.58522293716669
27.428662978112698,21.034424878656864
27.250679031014442,21.01684621721506
27.075624860823154,20.347392193973064
26.839777819812298,16.870479449629784
26.830256044864655,14.445356614887714
25.96890163421631,12.316141247749329
27.94137393683195,25.399792470037937
28.350810259580612,26.28824731707573
28.250465400516987,26.13370158523321
28.314188048243523,25.618793293833733
28.279030725359917,25.563127532601357
28.51780754327774,25.71181371062994
28.73387859016657,25.038697466254234
28.990966513752937,21.161137729883194
28.81225012242794,19.809045687317848
28.736808367073536,18.04312265664339
28.519272431731224,18.14566484838724
28.36692403256893,20.072725608944893
28.440900899469852,21.10180974751711
28.282692946493626,21.990997038781643
27.383251436054707,20.825678274035454
27.370067439973354,20.467513047158718
27.153996393084526,19.6662190631032
27.141544841229916,15.374828338623047
26.904965355992317,12.930661953985691
26.162999354302883,11.258491784334183
28.073946341872215,24.620471812784672
28.290749832987785,25.547013759613037
28.241676069796085,26.418622389435768
28.265846729278564,26.745292514562607
28.389629803597927,26.375408180058002
28.651112392544746,26.077303379774094
28.944090083241463,25.14709921181202
29.081057153642178,20.704092532396317
28.84887233376503,19.316110722720623
28.722891926765442,17.381725519895554
28.651112392544746,17.005249187350273
28.503158658742905,18.798272654414177
28.500228881835937,21.03295999020338
28.208716079592705,21.686300240457058
27.439649641513824,20.882808923721313
27.51509139686823,20.5583361312747
27.65498824417591,18.776299327611923
27.56929226964712,15.086245313286781
27.36054566502571,12.601062051951885
26.940122678875923,11.993133343756199
27.820520639419556,25.35657826066017
28.012421026825905,25.25330362468958
28.201391637325287,25.823145233094692
28.334696486592293,26.586352117359638
28.539780870079994,26.70500808209181
28.694326601922512,25.494277775287628
28.946287415921688,24.794793538749218
29.141850024461746,19.923306986689568
28.872310549020767,19.612018190324306
28.88915676623583,17.044068731367588
28.84521011263132,15.763756223022938
28.79613634943962,18.44303720444441
28.7712332457304,20.380352184176445
28.260719619691372,21.312021240592003
27.635212250053883,21.733176670968533
27.980193480849266,20.964110232889652
27.824182860553265,20.833735160529613
27.197943046689034,18.02700888365507
27.153263948857784,13.655049294233322
26.85222937166691,12.489730529487133
27.83443707972765,24.46079897135496
27.96188237518072,24.883419290184975
28.11203344166279,25.029908135533333
28.14499343186617,25.267952509224415
28.48118533194065,25.934476755559444
28.549302645027637,26.0231025069952
28.878902547061443,24.788201540708542
28.93017364293337,19.628131963312626
28.74193547666073,19.3227027207613
28.925046533346176,16.849971011281013
28.89867854118347,15.78133488446474
28.79100923985243,16.271340072155
28.749992363154888,19.962126530706882
28.69286171346903,20.695303201675415
28.246803179383278,23.346751302480698
28.203588970005512,20.15329447388649
27.35981322079897,20.36130863428116
27.06976530700922,14.879696041345596
27.25727102905512,12.732169568538666
27.12689595669508,12.621570490300655
27.615436255931854,24.207373268902302
27.792687758803368,24.227881707251072
28.07248145341873,24.01474043726921
28.14499343186617,24.205908380448818
28.369121365249157,25.264290288090706
28.56688130646944,25.7689443603158
28.66502883285284,24.35752433538437
28.552232421934605,19.285348065197468
28.530991539359093,19.075869016349316
28.805658124387264,16.694692835211754
28.89794609695673,15.714682459831238
28.698721267282963,16.272804960608482
28.73827325552702,19.81417279690504
28.78807946294546,21.182378612458706
28.8115176782012,22.056917019188404
28.33762626349926,19.659627065062523
27.579546488821507,18.95135349780321
27.34443189203739,14.603564567863941
27.49897762387991,13.071291245520115
27.398632764816284,12.92992950975895
27.62642291933298,24.728141114115715
27.758995324373245,24.15317239612341
27.91573838889599,23.73274940997362
28.06295967847109,23.54744102060795
28.51341287791729,24.92223883420229
28.316385380923748,25.678121276199818
28.36692403256893,23.02813806384802
28.361064478754997,18.675954468548298
28.55882441997528,18.74187444895506
28.768303468823433,16.518906220793724
28.722891926765442,15.921964175999165
28.50096132606268,16.146092109382153
28.695791490375996,19.448683127760887
28.728751480579376,20.82421338558197
28.728019036352634,22.948301643133163
28.491439551115036,19.95773186534643
28.07174900919199,17.480605490505695
27.567827381193638,14.6519058868289
27.289498575031757,13.38404493033886
26.84417248517275,13.131351672112942
27.583208709955215,25.330210268497467
27.546586498618126,24.274025693535805
28.016083247959614,23.402417063713074
28.236548960208893,23.06549271941185
28.684072382748127,24.48057496547699
28.39915157854557,25.46205022931099
28.350810259580612,22.39823602885008
28.429181791841984,18.10025330632925
28.624744400382042,18.588793605566025
28.52513198554516,16.564317762851715
28.445295564830303,15.894863739609718
28.449690230190754,15.58503983169794
28.752922140061855,18.935972169041634
28.70531326532364,20.618396557867527
28.653309725224972,23.070619828999043
28.707510598003864,20.225806452333927
28.142063654959202,17.55970946699381
27.26972258090973,16.718863494694233
26.845637373626232,14.014679409563541
26.477950371801853,13.381847597658634
27.43818475306034,24.858516186475754
27.129825733602047,24.60728781670332
27.909878835082054,23.934904016554356
28.200659193098545,22.913144320249557
28.420392461121082,24.28427991271019
28.18234808743,25.369029812514782
28.375713363289833,22.07522812485695
28.547105312347412,19.182073429226875
28.553697310388088,18.854670859873295
28.139133878052235,16.876339003443718
28.229956962168217,16.573107093572617
28.50901821255684,15.732993565499783
28.77929013222456,18.265053257346153
28.839350558817387,20.9018524736166
28.867915883660316,22.06790368258953
28.662831500172615,20.16135136038065
27.967741928994656,18.213049717247486
27.2499465867877,15.582842499017715
26.641285434365273,13.612567529082298
26.409100614488125,12.90575885027647
27.3480941131711,24.944944605231285
27.611041590571404,24.602160707116127
27.714316226541996,24.295266576111317
28.050508126616478,23.284493543207645
27.96114993095398,24.70543534308672
27.8300424143672,24.302591018378735
28.58299507945776,21.848170414566994
28.67235327512026,20.184789575636387
28.48924221843481,19.09418012201786
28.147923208773136,16.814081244170666
27.937711715698242,17.41688284277916
28.536851093173027,16.32480850070715
28.711172819137573,18.057771541178226
28.676015496253967,20.314432203769684
29.02026428282261,21.692892238497734
28.725089259445667,19.530716881155968
27.99410992115736,18.066560871899128
27.56123538315296,14.794732511043549
27.1027252972126,13.438245803117752
26.796563610434532,13.26978363096714
27.194280825555325,24.48863185197115
27.516556285321712,24.438093200325966
27.911343723535538,24.074800863862038
28.021210357546806,23.57234412431717
27.623493142426014,24.471053190529346
28.131809435784817,23.427320167422295
28.49729910492897,21.336924344301224
28.55882441997528,20.31736198067665
28.48118533194065,19.370311595499516
28.2892849445343,17.34730064123869
27.717978447675705,17.09387493878603
28.35813470184803,17.1546678096056
28.634266175329685,18.580736719071865
28.511215545237064,19.863979004323483
28.867915883660316,21.284188359975815
28.71410259604454,18.85247352719307
28.278298281133175,16.49693289399147
27.718710891902447,14.481978826224804
27.451368749141693,13.890163891017437
26.89031647145748,13.756859041750431
27.191351048648357,23.51081880927086
27.620563365519047,23.434644609689713
27.694540232419968,23.597979672253132
27.665242463350296,23.150456249713898
27.418408758938313,23.42951750010252
28.279030725359917,23.00836206972599
28.404278688132763,21.435071870684624
28.39475691318512,20.641834773123264
28.52513198554516,20.11227759718895
28.391827136278152,17.411023288965225
28.02267524600029,16.93420209735632
28.262916952371597,17.165654473006725
28.569078639149666,19.79732657968998
28.63206884264946,20.33713797479868
28.241676069796085,22.10086367279291
28.796868793666363,20.452864162623882
28.451155118644238,17.041871398687363
28.04757834970951,13.782494589686394
27.4953154027462,14.810846284031868
26.810480050742626,13.892361223697662
26.875667586922646,22.960020750761032
27.27411724627018,23.63460188359022
27.461622968316078,23.759849846363068
27.76046021282673,23.03326517343521
27.677694015204906,23.46687215566635
28.23508407175541,22.806207463145256
28.234351627528667,21.84670552611351
28.388164915144444,20.4023255109787
28.50535599142313,20.4199041724205
28.53025909513235,17.153935365378857
28.287087611854076,16.854365676641464
28.344950705766678,17.51503036916256
28.62327951192856,19.162297435104847
28.84081544727087,21.51490829139948
28.205053858458996,23.591387674212456
28.43943601101637,23.21344645321369
28.414532907307148,17.968413345515728
27.70845667272806,14.112826935946941
27.56123538315296,14.792535178363323
27.307809680700302,13.263191632926464
26.531418800354004,23.026673175394535
26.887386694550514,23.898281805217266
27.157658614218235,23.369457073509693
27.65938290953636,22.658986173570156
27.84688863158226,23.080141603946686
28.389629803597927,22.924130983650684
28.199926748871803,22.154332101345062
28.396954245865345,20.009002961218357
28.51414532214403,19.81783501803875
28.749992363154888,17.30701620876789
28.393292024731636,16.890987887978554
28.38303780555725,17.31507309526205
28.547105312347412,17.79335917532444
28.842280335724354,21.643086031079292
28.711905263364315,23.992767110466957
27.939909048378468,24.6893215700984
28.167699202895164,18.451094090938568
27.607379369437695,15.034241773188114
27.510696731507778,14.597705014050007
27.342967003583908,13.715109720826149
26.298501536250114,22.902890101075172
26.8573564812541,22.716849267482758
27.047791980206966,23.762047179043293
27.595660261809826,22.99591051787138
28.016815692186356,22.989318519830704
28.380108028650284,23.419263280928135
28.232886739075184,21.672383800148964
28.519272431731224,19.11835078150034
28.59984129667282,19.32782983034849
28.793939016759396,17.64980010688305
28.388897359371185,16.023773923516273
28.421857349574566,16.863155007362366
28.24826806783676,16.921018101274967
28.498031549155712,21.25342570245266
28.981444738805294,23.80159916728735
27.958952598273754,23.701254308223724
28.048310793936253,18.81658376008272
27.608111813664436,15.543290510773659
27.33564256131649,13.501236006617546
27.497512735426426,13.784691922366619
26.593676559627056,22.017365030944347
26.776055172085762,23.001037627458572
27.055116422474384,23.70711386203766
27.271919913589954,25.076784566044807
27.575151823461056,24.565538495779037
28.04684590548277,23.962004452943802
28.09225744754076,21.676046021282673
28.5661488622427,19.414990693330765
28.7221594825387,19.491897337138653
28.695059046149254,18.11709952354431
28.363994255661964,16.505722224712372
28.547837756574154,16.57090976089239
28.394024468958378,16.567247539758682
28.426252014935017,20.400860622525215
28.931638531386852,23.28595843166113
28.126682326197624,23.565752126276493
28.057832568883896,18.711111791431904
27.800012201070786,15.235663935542107
27.663777574896812,12.9343241751194
27.83809930086136,13.398693814873695
26.52922146767378,22.73442792892456
26.993591107428074,23.10211493074894
27.047791980206966,22.240760520100594
27.093203522264957,23.925382241606712
27.906216613948345,25.538224428892136
28.019745469093323,23.794274725019932
28.065157011151314,21.569841608405113
28.54197820276022,20.60374767333269
28.683339938521385,19.5768608674407
28.706778153777122,17.881252482533455
28.44822534173727,16.981078527867794
28.621814623475075,16.061128579080105
28.618152402341366,16.52183599770069
28.596179075539112,19.4699240103364
28.71410259604454,22.42680135369301
28.347880482673645,22.944639421999454
28.090792559087276,18.936704613268375
28.179418310523033,14.91778314113617
28.187475197017193,13.28223518282175
27.827112637460232,13.456556908786297
26.592944115400314,22.642139956355095
26.720389410853386,23.611163668334484
27.01702932268381,22.281044952571392
27.264595471322536,22.67217016965151
28.114230774343014,24.768425546586514
28.245338290929794,23.70711386203766
27.896694839000702,23.86678670346737
28.429181791841984,22.686086609959602
28.73900569975376,20.49314859509468
28.626941733062267,18.327311016619205
28.322244934737682,17.484267711639404
28.651844836771488,16.028168588876724
28.694326601922512,16.553331099450588
28.74266792088747,18.18961150199175
28.596911519765854,22.907284766435623
28.744865253567696,22.48905911296606
28.417462684214115,19.2736289575696
28.394024468958378,15.217352829873562
27.972869038581848,13.010498374700546
27.76558732241392,12.727042458951473
26.85222937166691,21.804956205189228
27.10711996257305,23.083071380853653
27.014099545776844,23.129215367138386
27.47407452017069,24.880489513278008
28.163304537534714,25.647358618676662
27.861537516117096,24.83288063853979
28.013153471052647,25.026978358626366
28.498763993382454,22.93072298169136
28.67235327512026,20.67332987487316
28.54564042389393,18.79900509864092
28.267311617732048,18.142735071480274
28.673085719347,16.400250256061554
28.73900569975376,16.274269849061966
28.78368479758501,17.33997619897127
28.662099055945873,22.05911435186863
28.62327951192856,23.58479567617178
28.77050080150366,20.57811212539673
28.577135525643826,16.449324019253254
27.902554392814636,12.021698668599129
27.85494551807642,13.442640468478203
26.318277530372143,20.58250679075718
27.145939506590366,22.99664296209812
27.701864674687386,24.260841697454453
27.88717306405306,26.729178741574287
27.98532059043646,25.84292122721672
27.750938437879086,24.955931268632412
27.978728592395782,25.412244021892548
28.511947989463806,22.81133457273245
28.561754196882248,21.207281716167927
28.643055506050587,18.70525223761797
28.347148038446903,18.662770472466946
28.711172819137573,17.37586596608162
28.679677717387676,16.420026250183582
28.760246582329273,17.24915311485529
28.80053101480007,21.434339426457882
28.605700850486755,24.377300329506397
28.621814623475075,22.622363962233067
28.442365787923336,18.65984069555998
27.8300424143672,13.504898227751255
27.9369792714715,13.299081400036812
26.02676472812891,20.509262368083
26.93060090392828,22.048127688467503
27.2411572560668,23.676351204514503
27.45429852604866,24.95446638017893
27.913541056215763,25.226203188300133
27.756065547466278,25.154423654079437
27.99777214229107,24.90612506121397
28.5258644297719,23.362865075469017
28.564683973789215,22.10818811506033
28.788811907172203,18.84807886183262
28.68993193656206,19.218695640563965
28.50901821255684,17.733298748731613
28.736808367073536,16.675649285316467
28.683339938521385,17.364879302680492
28.717032372951508,21.702414013445377
28.565416418015957,25.301644943654537
28.624744400382042,23.489577926695347
28.360332034528255,20.142307810485363
27.96554459631443,16.064790800213814
27.91647083312273,13.734153270721436
26.32486952841282,21.185308389365673
26.620776996016502,21.92800683528185
26.78337961435318,22.805475018918514
26.940855123102665,24.673940241336823
27.958220154047012,25.350718706846237
28.14499343186617,24.870967738330364
28.20285652577877,23.01641895622015
28.48484755307436,23.067690052092075
28.731681257486343,22.05178990960121
29.02026428282261,18.809259317815304
29.042237609624863,18.090731531381607
28.741203032433987,17.59266945719719
28.81225012242794,16.973021641373634
28.519272431731224,17.73622852563858
28.851069666445255,22.107455670833588
28.670888386666775,25.82973723113537
28.54564042389393,24.098971523344517
28.421857349574566,21.479750968515873
28.14133121073246,18.233558155596256
27.894497506320477,14.511276595294476
26.240638442337513,21.18457594513893
26.355632185935974,20.527573473751545
26.50065614283085,22.204138308763504
26.87786491960287,24.203711047768593
27.52021850645542,24.48936429619789
28.375713363289833,23.840418711304665
28.31711782515049,21.284188359975815
28.454084895551205,21.999786369502544
28.851802110671997,20.9421369060874
29.33082063496113,18.29288613796234
29.218756668269634,18.26725059002638
28.788811907172203,18.19766838848591
28.87377543747425,16.863155007362366
28.57420574873686,17.99331644922495
28.999023400247097,21.901638843119144
